"id","nome","populacao","agua","esgoto","ano","taxa_esgoto","taxa_agua"
"1",0,"Fagundes",11378,6067,NA,2015,NA,0.533222007382668
"2",0,"Fagundes",11413,5924,NA,2014,NA,0.519057215456059
"3",0,"Fagundes",11449,5574,NA,2013,NA,0.486854747139488
"4",0,"Fagundes",11332,5371,NA,2012,NA,0.473967525591246
"5",0,"Fagundes",11368,4985,NA,2011,NA,0.438511611541168
"6",0,"Fagundes",11405,4781,NA,2010,NA,0.419202104340202
"7",0,"Fagundes",12183,4887,NA,2009,NA,0.401132725929574
"8",0,"Fagundes",12166,6597,NA,2008,NA,0.542248890350156
"9",0,"Fagundes",11830,6504,NA,2007,NA,0.549788672865596
"10",0,"Fagundes",10929,6396,NA,2006,NA,0.585231951688169
"11",0,"Fagundes",11076,4723,NA,2005,NA,0.426417479234381
"12",0,"Fagundes",11223,4844,NA,2004,NA,0.431613650539072
"13",0,"Fagundes",11491,NA,NA,2003,NA,NA
"14",0,"Fagundes",11618,NA,NA,2002,NA,NA
"15",0,"Fagundes",11735,NA,NA,2001,NA,NA
"16",0,"Fagundes",11892,NA,NA,2000,NA,NA
"17",0,"Fagundes",12264,NA,NA,1999,NA,NA
"18",0,"Fagundes",12377,NA,NA,1998,NA,NA
"19",1,"Frei Martinho",2986,2144,2984,2015,0.999330207635633,0.718017414601474
"20",1,"Frei Martinho",2984,2199,2984,2014,1,0.736930294906166
"21",1,"Frei Martinho",2981,2156,2935,2013,0.984568936598457,0.723247232472325
"22",1,"Frei Martinho",2935,2101,2935,2012,1,0.715843270868824
"23",1,"Frei Martinho",2934,1808,NA,2011,NA,0.616223585548739
"24",1,"Frei Martinho",2933,1875,NA,2010,NA,0.63927719058984
"25",1,"Frei Martinho",3025,1795,NA,2009,NA,0.593388429752066
"26",1,"Frei Martinho",3018,2259,NA,2008,NA,0.748508946322068
"27",1,"Frei Martinho",2935,2242,NA,2007,NA,0.763884156729131
"28",1,"Frei Martinho",3100,2200,NA,2006,NA,0.709677419354839
"29",1,"Frei Martinho",3073,2137,NA,2005,NA,0.695411649853563
"30",1,"Frei Martinho",3046,NA,NA,2004,NA,NA
"31",1,"Frei Martinho",2997,NA,NA,2003,NA,NA
"32",1,"Frei Martinho",2973,NA,NA,2002,NA,NA
"33",1,"Frei Martinho",2949,NA,NA,2001,NA,NA
"34",1,"Frei Martinho",2923,NA,NA,2000,NA,NA
"35",1,"Frei Martinho",2922,NA,NA,1999,NA,NA
"36",1,"Frei Martinho",2888,NA,NA,1998,NA,NA
"37",2,"Gado Bravo",8450,NA,NA,2015,NA,NA
"38",2,"Gado Bravo",8458,NA,NA,2014,NA,NA
"39",2,"Gado Bravo",8466,918,NA,2013,NA,0.108433734939759
"40",2,"Gado Bravo",8355,967,NA,2012,NA,0.11573907839617
"41",2,"Gado Bravo",8365,907,NA,2011,NA,0.10842797369994
"42",2,"Gado Bravo",8376,1086,NA,2010,NA,0.129656160458453
"43",2,"Gado Bravo",8461,1074,NA,2009,NA,0.126935350431391
"44",2,"Gado Bravo",8473,1301,NA,2008,NA,0.153546559660097
"45",2,"Gado Bravo",8236,1186,NA,2007,NA,0.144001942690627
"46",2,"Gado Bravo",8363,990,NA,2006,NA,0.118378572282674
"47",2,"Gado Bravo",8387,1069,NA,2005,NA,0.127459162990342
"48",3,"Ingá",18042,12808,NA,2015,NA,0.709899124265603
"49",3,"Ingá",17978,12261,NA,2014,NA,0.682000222494159
"50",3,"Ingá",17912,11804,NA,2013,NA,0.658999553372041
"51",3,"Ingá",17555,11901,NA,2012,NA,0.67792651666192
"52",3,"Ingá",18235,11634,NA,2011,NA,0.638003838771593
"53",3,"Ingá",18180,12193,NA,2010,NA,0.670682068206821
"54",3,"Ingá",18784,12132,NA,2009,NA,0.645868824531516
"55",3,"Ingá",18677,15072,NA,2008,NA,0.806981849333405
"56",3,"Ingá",18168,14799,NA,2007,NA,0.814564068692206
"57",3,"Ingá",17129,15398,NA,2006,NA,0.898943312510946
"58",3,"Ingá",17181,11973,NA,2005,NA,0.696874454339096
"59",3,"Ingá",17234,9865,NA,2004,NA,0.572414993617268
"60",3,"Ingá",17329,NA,NA,2003,NA,NA
"61",3,"Ingá",17375,NA,NA,2002,NA,NA
"62",3,"Ingá",17426,NA,NA,2001,NA,NA
"63",3,"Ingá",17473,NA,NA,2000,NA,NA
"64",3,"Ingá",17347,NA,NA,1999,NA,NA
"65",3,"Ingá",17407,NA,NA,1998,NA,NA
"66",4,"Itabaiana",24565,18119,NA,2015,NA,0.737594138001221
"67",4,"Itabaiana",24613,18032,NA,2014,NA,0.732620972656726
"68",4,"Itabaiana",24663,17111,NA,2013,NA,0.693792320480071
"69",4,"Itabaiana",24372,16425,NA,2012,NA,0.673929098966027
"70",4,"Itabaiana",24426,15698,NA,2011,NA,0.642675837222632
"71",4,"Itabaiana",24481,15336,NA,2010,NA,0.62644499816184
"72",4,"Itabaiana",25463,15523,NA,2009,NA,0.609629658720496
"73",4,"Itabaiana",25460,16409,NA,2008,NA,0.644501178318932
"74",4,"Itabaiana",24752,15366,NA,2007,NA,0.620798319327731
"75",4,"Itabaiana",24278,15007,NA,2006,NA,0.618131641815636
"76",4,"Itabaiana",24419,14921,NA,2005,NA,0.611040583152463
"77",4,"Itabaiana",24562,14489,NA,2004,NA,0.589894959693836
"78",4,"Itabaiana",24820,14567,NA,2003,NA,0.586905721192587
"79",4,"Itabaiana",24943,13362,NA,2002,NA,0.535701399190154
"80",4,"Itabaiana",25054,14852,NA,2001,NA,0.592799552965594
"81",4,"Itabaiana",25207,17059,NA,2000,NA,0.67675645653985
"82",4,"Itabaiana",25962,NA,NA,1999,NA,NA
"83",4,"Itabaiana",26052,18174,NA,1998,NA,0.697604790419162
"84",4,"Itabaiana",26142,18097,0,1997,0,0.692257669650371
"85",4,"Itabaiana",26248,17000,NA,1996,NA,0.647668393782383
"86",5,"Itatuba",10739,6008,NA,2015,NA,0.559456187726976
"87",5,"Itatuba",10666,5862,NA,2014,NA,0.549596849803113
"88",5,"Itatuba",10590,5701,NA,2013,NA,0.53833805476865
"89",5,"Itatuba",10326,5166,NA,2012,NA,0.500290528762347
"90",5,"Itatuba",10265,4434,NA,2011,NA,0.431953239162202
"91",5,"Itatuba",10201,4430,NA,2010,NA,0.434271149887266
"92",5,"Itatuba",10182,4584,NA,2009,NA,0.45020624631703
"93",5,"Itatuba",10115,4728,NA,2008,NA,0.467424616905586
"94",5,"Itatuba",9841,5206,NA,2007,NA,0.52901127934153
"95",5,"Itatuba",9546,5194,NA,2006,NA,0.54410224177666
"96",5,"Itatuba",9520,4551,NA,2005,NA,0.478046218487395
"97",5,"Itatuba",9494,4895,NA,2004,NA,0.515588792921845
"98",5,"Itatuba",9446,4723,NA,2003,NA,0.5
"99",5,"Itatuba",9423,NA,NA,2002,NA,NA
"100",5,"Itatuba",9409,NA,NA,2001,NA,NA
"101",5,"Itatuba",9374,NA,NA,2000,NA,NA
"102",5,"Itatuba",9534,NA,NA,1999,NA,NA
"103",5,"Itatuba",9497,NA,NA,1998,NA,NA
"104",6,"Condado",6733,6181,NA,2015,NA,0.918015743353631
"105",6,"Condado",6722,5990,1600,2014,0.238024397500744,0.89110383814341
"106",6,"Condado",6711,5608,1500,2013,0.223513634331694,0.835642974221428
"107",6,"Condado",6598,5484,NA,2012,NA,0.83116095786602
"108",6,"Condado",6591,4567,NA,2011,NA,0.692914580488545
"109",6,"Condado",6584,5041,NA,2010,NA,0.765643985419198
"110",6,"Condado",6925,4977,NA,2009,NA,0.71870036101083
"111",6,"Condado",6890,5693,NA,2008,NA,0.826269956458636
"112",6,"Condado",6702,5538,NA,2007,NA,0.826320501342883
"113",6,"Condado",5827,5489,NA,2006,NA,0.94199416509353
"114",6,"Condado",5929,5054,NA,2005,NA,0.852420306965762
"115",6,"Condado",6031,5223,NA,2004,NA,0.866025534737191
"116",6,"Condado",6217,4801,NA,2003,NA,0.77223741354351
"117",6,"Condado",6305,NA,NA,2002,NA,NA
"118",6,"Condado",6388,NA,NA,2001,NA,NA
"119",6,"Condado",6495,NA,NA,2000,NA,NA
"120",6,"Condado",7186,NA,NA,1999,NA,NA
"121",6,"Condado",7208,NA,NA,1998,NA,NA
"122",6,"Condado",25823,12491,NA,2015,NA,0.48371606707199
"123",6,"Condado",25632,11010,NA,2014,NA,0.429541198501873
"124",6,"Condado",25435,9589,NA,2013,NA,0.377000196579516
"125",6,"Condado",24658,9018,NA,2012,NA,0.365723091897153
"126",6,"Condado",24473,8854,NA,2011,NA,0.361786458546153
"127",6,"Condado",24282,8470,NA,2010,NA,0.348818054525986
"128",6,"Condado",24403,9221,NA,2009,NA,0.377863377453592
"129",6,"Condado",24180,8670,NA,2008,NA,0.358560794044665
"130",6,"Condado",23211,8405,NA,2007,NA,0.362112791348929
"131",6,"Condado",24271,8095,NA,2006,NA,0.333525606691113
"132",6,"Condado",23894,7165,NA,2005,NA,0.299866075165313
"133",6,"Condado",23514,NA,NA,2004,NA,NA
"134",6,"Condado",22828,NA,NA,2003,NA,NA
"135",6,"Condado",22501,NA,NA,2002,NA,NA
"136",6,"Condado",22162,NA,NA,2001,NA,NA
"137",6,"Condado",21797,NA,NA,2000,NA,NA
"138",6,"Condado",21316,NA,NA,1999,NA,NA
"139",6,"Condado",20917,NA,NA,1998,NA,NA
"140",7,"Jericó",7717,4129,4833,2015,0.626279642348063,0.535052481534275
"141",7,"Jericó",7703,5434,4833,2014,0.627417889134104,0.70543943917954
"142",7,"Jericó",7689,5158,NA,2013,NA,0.670828456236182
"143",7,"Jericó",7557,5158,NA,2012,NA,0.682545983856027
"144",7,"Jericó",7548,4735,NA,2011,NA,0.627318494965554
"145",7,"Jericó",7538,4760,NA,2010,NA,0.631467232687716
"146",7,"Jericó",8100,4954,NA,2009,NA,0.611604938271605
"147",7,"Jericó",8043,5210,NA,2008,NA,0.647768245679473
"148",7,"Jericó",7825,5182,NA,2007,NA,0.66223642172524
"149",7,"Jericó",7539,5109,NA,2006,NA,0.677676084361321
"150",7,"Jericó",7520,4719,NA,2005,NA,0.627526595744681
"151",7,"Jericó",7501,4537,NA,2004,NA,0.604852686308492
"152",7,"Jericó",7467,4489,NA,2003,NA,0.601178518816124
"153",7,"Jericó",7451,4414,NA,2002,NA,0.592403704200778
"154",7,"Jericó",7435,NA,NA,2001,NA,NA
"155",7,"Jericó",7416,NA,NA,2000,NA,NA
"156",7,"Jericó",7218,NA,NA,1999,NA,NA
"157",7,"Jericó",7223,NA,NA,1998,NA,NA
"158",8,"Brejo dos Santos",6413,5097,NA,2015,NA,0.794791829097146
"159",8,"Brejo dos Santos",6389,5071,NA,2014,NA,0.793707935514165
"160",8,"Brejo dos Santos",6364,5025,NA,2013,NA,0.789597737272156
"161",8,"Brejo dos Santos",6236,4988,NA,2012,NA,0.799871712636305
"162",8,"Brejo dos Santos",6218,4649,NA,2011,NA,0.747668060469604
"163",8,"Brejo dos Santos",6198,4825,NA,2010,NA,0.778476928041304
"164",8,"Brejo dos Santos",5899,4931,NA,2009,NA,0.835904390574674
"165",8,"Brejo dos Santos",5908,5176,NA,2008,NA,0.876100203114421
"166",8,"Brejo dos Santos",5743,5040,NA,2007,NA,0.877590109698764
"167",8,"Brejo dos Santos",5737,4890,NA,2006,NA,0.852361861600139
"168",8,"Brejo dos Santos",5769,4848,NA,2005,NA,0.840353614144566
"169",8,"Brejo dos Santos",5802,4467,NA,2004,NA,0.769906928645295
"170",8,"Brejo dos Santos",5860,NA,NA,2003,NA,NA
"171",8,"Brejo dos Santos",5888,NA,NA,2002,NA,NA
"172",8,"Brejo dos Santos",5894,NA,NA,2001,NA,NA
"173",8,"Brejo dos Santos",5948,NA,NA,2000,NA,NA
"174",8,"Brejo dos Santos",5228,NA,NA,1999,NA,NA
"175",8,"Brejo dos Santos",5352,NA,NA,1998,NA,NA
"176",9,"Massaranduba",13654,4230,NA,2015,NA,0.309799326204775
"177",9,"Massaranduba",13548,4154,NA,2014,NA,0.306613522291113
"178",9,"Massaranduba",13438,4139,NA,2013,NA,0.308007143920226
"179",9,"Massaranduba",13084,4182,NA,2012,NA,0.319627025374503
"180",9,"Massaranduba",12995,4261,NA,2011,NA,0.327895344363217
"181",9,"Massaranduba",12902,3102,NA,2010,NA,0.240427840644861
"182",9,"Massaranduba",12946,2836,NA,2009,NA,0.219063803491426
"183",9,"Massaranduba",12840,500,NA,2008,NA,0.0389408099688473
"184",9,"Massaranduba",12494,3389,NA,2007,NA,0.271250200096046
"185",9,"Massaranduba",11451,3014,NA,2006,NA,0.263208453410183
"186",9,"Massaranduba",11488,3292,NA,2005,NA,0.286559888579387
"187",9,"Massaranduba",11526,2840,NA,2004,NA,0.246399444733646
"188",9,"Massaranduba",11594,2952,NA,2003,NA,0.254614455752976
"189",9,"Massaranduba",11627,2568,NA,2002,NA,0.220865227487744
"190",9,"Massaranduba",11651,NA,NA,2001,NA,NA
"191",9,"Massaranduba",11697,NA,NA,2000,NA,NA
"192",9,"Massaranduba",11704,NA,NA,1999,NA,NA
"193",9,"Massaranduba",11743,NA,NA,1998,NA,NA
"194",10,"Mato Grosso",2869,798,NA,2015,NA,0.278145695364238
"195",10,"Mato Grosso",2845,1222,2621,2014,0.921265377855887,0.429525483304042
"196",10,"Mato Grosso",2821,1270,2821,2013,1,0.450194966323999
"197",10,"Mato Grosso",2744,1259,NA,2012,NA,0.458819241982507
"198",10,"Mato Grosso",2724,1179,NA,2011,NA,0.432819383259912
"199",10,"Mato Grosso",2702,1171,1201,2010,0.444485566247224,0.433382679496669
"200",10,"Mato Grosso",2695,1171,NA,2009,NA,0.434508348794063
"201",10,"Mato Grosso",2673,1331,NA,2008,NA,0.497942386831276
"202",10,"Mato Grosso",2601,1317,NA,2007,NA,0.506343713956171
"203",10,"Mato Grosso",2589,1263,NA,2006,NA,0.487833140208575
"204",10,"Mato Grosso",2564,1076,NA,2005,NA,0.419656786271451
"205",10,"Mato Grosso",2539,NA,NA,2004,NA,NA
"206",10,"Mato Grosso",2494,NA,NA,2003,NA,NA
"207",11,"Jataúba",16858,2592,NA,2015,NA,0.153754893818958
"208",11,"Jataúba",16770,2631,NA,2014,NA,0.156887298747764
"209",11,"Jataúba",16679,2671,NA,2013,NA,0.160141495293483
"210",11,"Jataúba",16219,2592,NA,2012,NA,0.159812565509588
"211",11,"Jataúba",15909,3356,NA,2011,NA,0.210949776855868
"212",11,"Jataúba",15819,3150,NA,2010,NA,0.199127631329414
"213",11,"Jataúba",15365,3122,NA,2009,NA,0.203189066059226
"214",11,"Jataúba",15311,3013,NA,2008,NA,0.19678662399582
"215",11,"Jataúba",14813,2880,NA,2007,NA,0.194423816917572
"216",11,"Jataúba",14803,3060,NA,2006,NA,0.20671485509694
"217",11,"Jataúba",14780,NA,NA,2005,NA,NA
"218",11,"Jataúba",14757,NA,NA,2004,NA,NA
"219",11,"Jataúba",14716,NA,NA,2003,NA,NA
"220",11,"Jataúba",14696,NA,NA,2002,NA,NA
"221",11,"Jataúba",14663,NA,NA,2001,NA,NA
"222",11,"Jataúba",14653,NA,NA,2000,NA,NA
"223",11,"Jataúba",17855,NA,NA,1999,NA,NA
"224",11,"Jataúba",17492,NA,NA,1998,NA,NA
"225",12,"João Alfredo",32939,19835,NA,2015,NA,0.60217371504903
"226",12,"João Alfredo",32651,19262,NA,2014,NA,0.58993598970935
"227",12,"João Alfredo",32355,18677,NA,2013,NA,0.577252356668212
"228",12,"João Alfredo",31305,17666,NA,2012,NA,0.564318798913912
"229",12,"João Alfredo",31029,16852,NA,2011,NA,0.543104837410165
"230",12,"João Alfredo",30743,16131,NA,2010,NA,0.524704810851251
"231",12,"João Alfredo",29875,4903,NA,2009,NA,0.164117154811715
"232",12,"João Alfredo",29634,15842,NA,2008,NA,0.534588648174394
"233",12,"João Alfredo",28488,15438,NA,2007,NA,0.541912384161752
"234",12,"João Alfredo",26730,14404,NA,2006,NA,0.538870183314628
"235",12,"João Alfredo",26775,16384,NA,2005,NA,0.611914098972922
"236",12,"João Alfredo",26820,NA,NA,2004,NA,NA
"237",12,"João Alfredo",26901,NA,NA,2003,NA,NA
"238",12,"João Alfredo",26940,NA,NA,2002,NA,NA
"239",12,"João Alfredo",26920,NA,NA,2001,NA,NA
"240",12,"João Alfredo",27023,NA,NA,2000,NA,NA
"241",12,"João Alfredo",24933,NA,NA,1999,NA,NA
"242",12,"João Alfredo",25261,NA,NA,1998,NA,NA
"243",13,"Parari",1795,924,NA,2015,NA,0.514763231197772
"244",13,"Parari",1809,939,NA,2014,NA,0.519071310116086
"245",13,"Parari",1823,927,NA,2013,NA,0.508502468458585
"246",13,"Parari",1816,888,NA,2012,NA,0.488986784140969
"247",14,"Olivedos",3880,2369,NA,2015,NA,0.610567010309278
"248",14,"Olivedos",3843,2437,NA,2014,NA,0.634139994795732
"249",14,"Olivedos",3804,2325,NA,2013,NA,0.611198738170347
"250",14,"Olivedos",3693,2254,NA,2012,NA,0.610343893853236
"251",14,"Olivedos",3661,1920,NA,2011,NA,0.524446872439224
"252",14,"Olivedos",3627,2058,NA,2010,NA,0.567411083540116
"253",14,"Olivedos",3622,1961,NA,2009,NA,0.541413583655439
"254",14,"Olivedos",3585,2063,NA,2008,NA,0.575453277545328
"255",14,"Olivedos",3489,1966,NA,2007,NA,0.563485239323588
"256",14,"Olivedos",3048,1854,NA,2006,NA,0.608267716535433
"257",14,"Olivedos",3070,1868,NA,2005,NA,0.608469055374593
"258",14,"Olivedos",3092,NA,NA,2004,NA,NA
"259",14,"Olivedos",3133,NA,NA,2003,NA,NA
"260",14,"Olivedos",3152,NA,NA,2002,NA,NA
"261",14,"Olivedos",3169,NA,NA,2001,NA,NA
"262",14,"Olivedos",3194,NA,NA,2000,NA,NA
"263",14,"Olivedos",3353,NA,NA,1999,NA,NA
"264",14,"Olivedos",3361,NA,NA,1998,NA,NA
"265",15,"Altinho",22876,18190,NA,2015,NA,0.79515649589089
"266",15,"Altinho",22865,17315,NA,2014,NA,0.757270938115023
"267",15,"Altinho",22853,16671,NA,2013,NA,0.729488469785149
"268",15,"Altinho",22371,15753,NA,2012,NA,0.704170577980421
"269",15,"Altinho",22371,14411,NA,2011,NA,0.644182200169863
"270",15,"Altinho",22353,13570,NA,2010,NA,0.607077349796448
"271",15,"Altinho",22427,14873,NA,2009,NA,0.663173852945111
"272",15,"Altinho",22418,14232,NA,2008,NA,0.634846997948077
"273",15,"Altinho",21782,13854,NA,2007,NA,0.636029749334313
"274",15,"Altinho",21382,13524,NA,2006,NA,0.632494621644374
"275",15,"Altinho",21496,16813,NA,2005,NA,0.782145515444734
"276",15,"Altinho",21611,NA,NA,2004,NA,NA
"277",15,"Altinho",21819,NA,NA,2003,NA,NA
"278",15,"Altinho",21918,NA,NA,2002,NA,NA
"279",15,"Altinho",21961,NA,NA,2001,NA,NA
"280",15,"Altinho",22131,NA,NA,2000,NA,NA
"281",15,"Altinho",20778,NA,NA,1999,NA,NA
"282",15,"Altinho",21051,NA,NA,1998,NA,NA
"283",16,"Canhotinho",24837,14181,NA,2015,NA,0.57096267665177
"284",16,"Canhotinho",24877,13811,NA,2014,NA,0.55517144350203
"285",16,"Canhotinho",24918,13835,1200,2013,0.0481579581025764,0.555221125290954
"286",16,"Canhotinho",24461,13416,1200,2012,0.0490576836597032,0.548464903315482
"287",16,"Canhotinho",24491,12883,NA,2011,NA,0.526029970193132
"288",16,"Canhotinho",24521,12872,NA,2010,NA,0.524937808409119
"289",16,"Canhotinho",24847,13011,1200,2009,0.0482955688815551,0.523644705598261
"290",16,"Canhotinho",24874,12588,NA,2008,NA,0.506070595802846
"291",16,"Canhotinho",24218,12056,NA,2007,NA,0.49781154513172
"292",16,"Canhotinho",25174,12135,NA,2006,NA,0.482044967029475
"293",16,"Canhotinho",25136,12503,NA,2005,NA,0.497414067472947
"294",16,"Canhotinho",25096,NA,NA,2004,NA,NA
"295",16,"Canhotinho",25026,NA,NA,2003,NA,NA
"296",16,"Canhotinho",24992,NA,NA,2002,NA,NA
"297",16,"Canhotinho",24961,NA,NA,2001,NA,NA
"298",16,"Canhotinho",24920,NA,NA,2000,NA,NA
"299",16,"Canhotinho",22503,NA,NA,1999,NA,NA
"300",16,"Canhotinho",22799,NA,NA,1998,NA,NA
"301",17,"Monteiro",32774,24337,19189,2015,0.585494599377555,0.742570330139745
"302",17,"Monteiro",32498,25474,18605,2014,0.57249676903194,0.783863622376762
"303",17,"Monteiro",32211,24377,16192,2013,0.502685418024898,0.75679115829996
"304",17,"Monteiro",31330,23969,16609,2012,0.530130864985637,0.765049473348228
"305",17,"Monteiro",31095,20421,15975,2011,0.513748191027496,0.656729377713459
"306",17,"Monteiro",30852,21917,15218,2010,0.493258135615195,0.710391546739271
"307",17,"Monteiro",31100,21274,15181,2009,0.488135048231511,0.684051446945338
"308",17,"Monteiro",30807,26989,15987,2008,0.518940500535593,0.87606712760087
"309",17,"Monteiro",29980,26020,15480,2007,0.516344229486324,0.867911941294196
"310",17,"Monteiro",28156,25044,14952,2006,0.531041341099588,0.889472936496661
"311",17,"Monteiro",28085,21774,16134,2005,0.574470357842265,0.775289300338259
"312",17,"Monteiro",28013,16598,14669,2004,0.523649734052047,0.592510620069254
"313",17,"Monteiro",27883,19301,18213,2003,0.653193702255855,0.692213893770398
"314",17,"Monteiro",27821,15853,15563,2002,0.559397577369613,0.569821357967003
"315",17,"Monteiro",27763,14234,14769,2001,0.53196700644743,0.512696754673486
"316",17,"Monteiro",27687,14445,15016,2000,0.542348394553401,0.521724997291148
"317",17,"Monteiro",26183,NA,NA,1999,NA,NA
"318",17,"Monteiro",26273,NA,NA,1998,NA,NA
"319",18,"Natuba",10450,3447,NA,2015,NA,0.329856459330144
"320",18,"Natuba",10445,3374,NA,2014,NA,0.323025370990905
"321",18,"Natuba",10439,3305,NA,2013,NA,0.316601207012166
"322",18,"Natuba",10278,3271,NA,2012,NA,0.318252578322631
"323",18,"Natuba",10567,3171,NA,2011,NA,0.300085170814801
"324",18,"Natuba",10566,3108,NA,2010,NA,0.294151050539466
"325",18,"Natuba",10495,3152,NA,2009,NA,0.300333492139114
"326",18,"Natuba",10510,3970,NA,2008,NA,0.377735490009515
"327",18,"Natuba",10216,3826,NA,2007,NA,0.37451057165231
"328",18,"Natuba",9777,3753,NA,2006,NA,0.383860079779073
"329",18,"Natuba",9897,2995,NA,2005,NA,0.302616954632717
"330",18,"Natuba",10017,NA,NA,2004,NA,NA
"331",18,"Natuba",10235,2773,NA,2003,NA,0.270933072789448
"332",18,"Natuba",10339,2763,NA,2002,NA,0.267240545507302
"333",18,"Natuba",10443,NA,NA,2001,NA,NA
"334",18,"Natuba",10562,NA,NA,2000,NA,NA
"335",18,"Natuba",10526,NA,NA,1999,NA,NA
"336",18,"Natuba",10623,NA,NA,1998,NA,NA
"337",19,"Nazarezinho",7318,NA,NA,2015,NA,NA
"338",19,"Nazarezinho",7330,NA,NA,2014,NA,NA
"339",19,"Nazarezinho",7342,3211,NA,2013,NA,0.437346771996731
"340",19,"Nazarezinho",7252,3886,NA,2012,NA,0.535852178709322
"341",19,"Nazarezinho",7266,3178,NA,2011,NA,0.4373795761079
"342",19,"Nazarezinho",7280,3549,NA,2010,NA,0.4875
"343",19,"Nazarezinho",7248,3567,NA,2009,NA,0.492135761589404
"344",19,"Nazarezinho",7242,3858,NA,2008,NA,0.532725766362883
"345",19,"Nazarezinho",6933,3804,NA,2007,NA,0.548680225010818
"346",19,"Nazarezinho",7163,3650,NA,2006,NA,0.509563032249058
"347",19,"Nazarezinho",7179,3600,NA,2005,NA,0.501462599247806
"348",19,"Nazarezinho",7196,3434,NA,2004,NA,0.477209560867148
"349",19,"Nazarezinho",7226,NA,NA,2003,NA,NA
"350",19,"Nazarezinho",7241,NA,NA,2002,NA,NA
"351",19,"Nazarezinho",7256,NA,NA,2001,NA,NA
"352",19,"Nazarezinho",7272,NA,NA,2000,NA,NA
"353",19,"Nazarezinho",7259,NA,NA,1999,NA,NA
"354",19,"Nazarezinho",7281,NA,NA,1998,NA,NA
"355",20,"Boa Vista",6884,4861,NA,2015,NA,0.706130156885532
"356",20,"Boa Vista",6779,4822,NA,2014,NA,0.711314353149432
"357",20,"Boa Vista",6669,4667,NA,2013,NA,0.699805068226121
"358",20,"Boa Vista",6415,4593,NA,2012,NA,0.715978176149649
"359",20,"Boa Vista",6323,3257,NA,2011,NA,0.515103590068006
"360",20,"Boa Vista",6227,4267,NA,2010,NA,0.685241689417055
"361",20,"Boa Vista",5908,4268,NA,2009,NA,0.72241029113067
"362",20,"Boa Vista",5826,4946,NA,2008,NA,0.848952969447305
"363",20,"Boa Vista",5673,4598,NA,2007,NA,0.810505905164816
"364",20,"Boa Vista",5578,4422,NA,2006,NA,0.792757260666906
"365",20,"Boa Vista",5487,3533,NA,2005,NA,0.643885547658101
"366",20,"Boa Vista",5396,NA,NA,2004,NA,NA
"367",20,"Boa Vista",5231,NA,NA,2003,NA,NA
"368",20,"Boa Vista",5152,NA,NA,2002,NA,NA
"369",20,"Boa Vista",5084,NA,NA,2001,NA,NA
"370",20,"Boa Vista",4983,NA,NA,2000,NA,NA
"371",20,"Boa Vista",4572,NA,NA,1999,NA,NA
"372",20,"Boa Vista",4522,NA,NA,1998,NA,NA
"373",21,"Bom Jesus",2532,1811,NA,2015,NA,0.715244865718799
"374",21,"Bom Jesus",2514,1733,NA,2014,NA,0.68933969769292
"375",21,"Bom Jesus",2495,1672,1027,2013,0.411623246492986,0.670140280561122
"376",21,"Bom Jesus",2432,1594,NA,2012,NA,0.655427631578947
"377",21,"Bom Jesus",2416,995,NA,2011,NA,0.411837748344371
"378",21,"Bom Jesus",2400,1574,NA,2010,NA,0.655833333333333
"379",21,"Bom Jesus",2305,1516,NA,2009,NA,0.657700650759219
"380",21,"Bom Jesus",2296,1754,NA,2008,NA,0.763937282229965
"381",21,"Bom Jesus",2233,1692,NA,2007,NA,0.757725033587103
"382",21,"Bom Jesus",2532,1692,NA,2006,NA,0.66824644549763
"383",21,"Bom Jesus",2480,1658,NA,2005,NA,0.668548387096774
"384",21,"Bom Jesus",2428,NA,NA,2004,NA,NA
"385",21,"Bom Jesus",2334,1603,NA,2003,NA,0.686803770351328
"386",21,"Bom Jesus",2289,1533,NA,2002,NA,0.669724770642202
"387",21,"Bom Jesus",2235,NA,NA,2001,NA,NA
"388",21,"Bom Jesus",2193,NA,NA,2000,NA,NA
"389",21,"Bom Jesus",1795,NA,NA,1999,NA,NA
"390",21,"Bom Jesus",1789,NA,NA,1998,NA,NA
"391",21,"Bom Jesus",10114,7387,NA,2015,NA,0.730373739371169
"392",21,"Bom Jesus",10040,10038,NA,2014,NA,0.999800796812749
"393",21,"Bom Jesus",9965,9965,NA,2013,NA,1
"394",21,"Bom Jesus",9566,9566,NA,2012,NA,1
"395",21,"Bom Jesus",9504,6819,NA,2011,NA,0.717487373737374
"396",21,"Bom Jesus",9440,6768,NA,2010,NA,0.716949152542373
"397",21,"Bom Jesus",8725,6484,NA,2009,NA,0.743151862464183
"398",21,"Bom Jesus",8721,6460,NA,2008,NA,0.740740740740741
"399",21,"Bom Jesus",8478,6437,NA,2007,NA,0.759259259259259
"400",21,"Bom Jesus",9651,7246,NA,2006,NA,0.750803025593203
"401",21,"Bom Jesus",9492,NA,NA,2005,NA,NA
"402",21,"Bom Jesus",9332,NA,NA,2004,NA,NA
"403",21,"Bom Jesus",9043,NA,NA,2003,NA,NA
"404",21,"Bom Jesus",8905,NA,NA,2002,NA,NA
"405",21,"Bom Jesus",8753,NA,NA,2001,NA,NA
"406",21,"Bom Jesus",8608,NA,NA,2000,NA,NA
"407",21,"Bom Jesus",9177,NA,NA,1999,NA,NA
