"nome";"populacao";"agua";"esgoto";"ano";"codigo_mun";"taxa_esgoto";"taxa_agua"
"1";"Fagundes";11378;6067;NA;2015;250610;NA;0.533222007382668
"2";"Fagundes";11413;5924;NA;2014;250610;NA;0.519057215456059
"3";"Fagundes";11449;5574;NA;2013;250610;NA;0.486854747139488
"4";"Fagundes";11332;5371;NA;2012;250610;NA;0.473967525591246
"5";"Fagundes";11368;4985;NA;2011;250610;NA;0.438511611541168
"6";"Fagundes";11405;4781;NA;2010;250610;NA;0.419202104340202
"7";"Fagundes";12183;4887;NA;2009;250610;NA;0.401132725929574
"8";"Fagundes";12166;6597;NA;2008;250610;NA;0.542248890350156
"9";"Fagundes";11830;6504;NA;2007;250610;NA;0.549788672865596
"10";"Fagundes";10929;6396;NA;2006;250610;NA;0.585231951688169
"11";"Fagundes";11076;4723;NA;2005;250610;NA;0.426417479234381
"12";"Fagundes";11223;4844;NA;2004;250610;NA;0.431613650539072
"13";"Fagundes";11491;NA;NA;2003;250610;NA;NA
"14";"Fagundes";11618;NA;NA;2002;250610;NA;NA
"15";"Fagundes";11735;NA;NA;2001;250610;NA;NA
"16";"Fagundes";11892;NA;NA;2000;250610;NA;NA
"17";"Fagundes";12264;NA;NA;1999;250610;NA;NA
"18";"Fagundes";12377;NA;NA;1998;250610;NA;NA
"19";"Frei Martinho";2986;2144;2984;2015;250620;0.999330207635633;0.718017414601474
"20";"Frei Martinho";2984;2199;2984;2014;250620;1;0.736930294906166
"21";"Frei Martinho";2981;2156;2935;2013;250620;0.984568936598457;0.723247232472325
"22";"Frei Martinho";2935;2101;2935;2012;250620;1;0.715843270868824
"23";"Frei Martinho";2934;1808;NA;2011;250620;NA;0.616223585548739
"24";"Frei Martinho";2933;1875;NA;2010;250620;NA;0.63927719058984
"25";"Frei Martinho";3025;1795;NA;2009;250620;NA;0.593388429752066
"26";"Frei Martinho";3018;2259;NA;2008;250620;NA;0.748508946322068
"27";"Frei Martinho";2935;2242;NA;2007;250620;NA;0.763884156729131
"28";"Frei Martinho";3100;2200;NA;2006;250620;NA;0.709677419354839
"29";"Frei Martinho";3073;2137;NA;2005;250620;NA;0.695411649853563
"30";"Frei Martinho";3046;NA;NA;2004;250620;NA;NA
"31";"Frei Martinho";2997;NA;NA;2003;250620;NA;NA
"32";"Frei Martinho";2973;NA;NA;2002;250620;NA;NA
"33";"Frei Martinho";2949;NA;NA;2001;250620;NA;NA
"34";"Frei Martinho";2923;NA;NA;2000;250620;NA;NA
"35";"Frei Martinho";2922;NA;NA;1999;250620;NA;NA
"36";"Frei Martinho";2888;NA;NA;1998;250620;NA;NA
"37";"Gado Bravo";8450;NA;NA;2015;250625;NA;NA
"38";"Gado Bravo";8458;NA;NA;2014;250625;NA;NA
"39";"Gado Bravo";8466;918;NA;2013;250625;NA;0.108433734939759
"40";"Gado Bravo";8355;967;NA;2012;250625;NA;0.11573907839617
"41";"Gado Bravo";8365;907;NA;2011;250625;NA;0.10842797369994
"42";"Gado Bravo";8376;1086;NA;2010;250625;NA;0.129656160458453
"43";"Gado Bravo";8461;1074;NA;2009;250625;NA;0.126935350431391
"44";"Gado Bravo";8473;1301;NA;2008;250625;NA;0.153546559660097
"45";"Gado Bravo";8236;1186;NA;2007;250625;NA;0.144001942690627
"46";"Gado Bravo";8363;990;NA;2006;250625;NA;0.118378572282674
"47";"Gado Bravo";8387;1069;NA;2005;250625;NA;0.127459162990342
"48";"Ingá";18042;12808;NA;2015;250680;NA;0.709899124265603
"49";"Ingá";17978;12261;NA;2014;250680;NA;0.682000222494159
"50";"Ingá";17912;11804;NA;2013;250680;NA;0.658999553372041
"51";"Ingá";17555;11901;NA;2012;250680;NA;0.67792651666192
"52";"Ingá";18235;11634;NA;2011;250680;NA;0.638003838771593
"53";"Ingá";18180;12193;NA;2010;250680;NA;0.670682068206821
"54";"Ingá";18784;12132;NA;2009;250680;NA;0.645868824531516
"55";"Ingá";18677;15072;NA;2008;250680;NA;0.806981849333405
"56";"Ingá";18168;14799;NA;2007;250680;NA;0.814564068692206
"57";"Ingá";17129;15398;NA;2006;250680;NA;0.898943312510946
"58";"Ingá";17181;11973;NA;2005;250680;NA;0.696874454339096
"59";"Ingá";17234;9865;NA;2004;250680;NA;0.572414993617268
"60";"Ingá";17329;NA;NA;2003;250680;NA;NA
"61";"Ingá";17375;NA;NA;2002;250680;NA;NA
"62";"Ingá";17426;NA;NA;2001;250680;NA;NA
"63";"Ingá";17473;NA;NA;2000;250680;NA;NA
"64";"Ingá";17347;NA;NA;1999;250680;NA;NA
"65";"Ingá";17407;NA;NA;1998;250680;NA;NA
"66";"Itabaiana";24565;18119;NA;2015;250690;NA;0.737594138001221
"67";"Itabaiana";24613;18032;NA;2014;250690;NA;0.732620972656726
"68";"Itabaiana";24663;17111;NA;2013;250690;NA;0.693792320480071
"69";"Itabaiana";24372;16425;NA;2012;250690;NA;0.673929098966027
"70";"Itabaiana";24426;15698;NA;2011;250690;NA;0.642675837222632
"71";"Itabaiana";24481;15336;NA;2010;250690;NA;0.62644499816184
"72";"Itabaiana";25463;15523;NA;2009;250690;NA;0.609629658720496
"73";"Itabaiana";25460;16409;NA;2008;250690;NA;0.644501178318932
"74";"Itabaiana";24752;15366;NA;2007;250690;NA;0.620798319327731
"75";"Itabaiana";24278;15007;NA;2006;250690;NA;0.618131641815636
"76";"Itabaiana";24419;14921;NA;2005;250690;NA;0.611040583152463
"77";"Itabaiana";24562;14489;NA;2004;250690;NA;0.589894959693836
"78";"Itabaiana";24820;14567;NA;2003;250690;NA;0.586905721192587
"79";"Itabaiana";24943;13362;NA;2002;250690;NA;0.535701399190154
"80";"Itabaiana";25054;14852;NA;2001;250690;NA;0.592799552965594
"81";"Itabaiana";25207;17059;NA;2000;250690;NA;0.67675645653985
"82";"Itabaiana";25962;NA;NA;1999;250690;NA;NA
"83";"Itabaiana";26052;18174;NA;1998;250690;NA;0.697604790419162
"84";"Itabaiana";26142;18097;0;1997;250690;0;0.692257669650371
"85";"Itabaiana";26248;17000;NA;1996;250690;NA;0.647668393782383
"86";"Itatuba";10739;6008;NA;2015;250720;NA;0.559456187726976
"87";"Itatuba";10666;5862;NA;2014;250720;NA;0.549596849803113
"88";"Itatuba";10590;5701;NA;2013;250720;NA;0.53833805476865
"89";"Itatuba";10326;5166;NA;2012;250720;NA;0.500290528762347
"90";"Itatuba";10265;4434;NA;2011;250720;NA;0.431953239162202
"91";"Itatuba";10201;4430;NA;2010;250720;NA;0.434271149887266
"92";"Itatuba";10182;4584;NA;2009;250720;NA;0.45020624631703
"93";"Itatuba";10115;4728;NA;2008;250720;NA;0.467424616905586
"94";"Itatuba";9841;5206;NA;2007;250720;NA;0.52901127934153
"95";"Itatuba";9546;5194;NA;2006;250720;NA;0.54410224177666
"96";"Itatuba";9520;4551;NA;2005;250720;NA;0.478046218487395
"97";"Itatuba";9494;4895;NA;2004;250720;NA;0.515588792921845
"98";"Itatuba";9446;4723;NA;2003;250720;NA;0.5
"99";"Itatuba";9423;NA;NA;2002;250720;NA;NA
"100";"Itatuba";9409;NA;NA;2001;250720;NA;NA
"101";"Itatuba";9374;NA;NA;2000;250720;NA;NA
"102";"Itatuba";9534;NA;NA;1999;250720;NA;NA
"103";"Itatuba";9497;NA;NA;1998;250720;NA;NA
"104";"Condado";6733;6181;NA;2015;250450;NA;0.918015743353631
"105";"Condado";6722;5990;1600;2014;250450;0.238024397500744;0.89110383814341
"106";"Condado";6711;5608;1500;2013;250450;0.223513634331694;0.835642974221428
"107";"Condado";6598;5484;NA;2012;250450;NA;0.83116095786602
"108";"Condado";6591;4567;NA;2011;250450;NA;0.692914580488545
"109";"Condado";6584;5041;NA;2010;250450;NA;0.765643985419198
"110";"Condado";6925;4977;NA;2009;250450;NA;0.71870036101083
"111";"Condado";6890;5693;NA;2008;250450;NA;0.826269956458636
"112";"Condado";6702;5538;NA;2007;250450;NA;0.826320501342883
"113";"Condado";5827;5489;NA;2006;250450;NA;0.94199416509353
"114";"Condado";5929;5054;NA;2005;250450;NA;0.852420306965762
"115";"Condado";6031;5223;NA;2004;250450;NA;0.866025534737191
"116";"Condado";6217;4801;NA;2003;250450;NA;0.77223741354351
"117";"Condado";6305;NA;NA;2002;250450;NA;NA
"118";"Condado";6388;NA;NA;2001;250450;NA;NA
"119";"Condado";6495;NA;NA;2000;250450;NA;NA
"120";"Condado";7186;NA;NA;1999;250450;NA;NA
"121";"Condado";7208;NA;NA;1998;250450;NA;NA
"122";"Condado";25823;12491;NA;2015;250450;NA;0.48371606707199
"123";"Condado";25632;11010;NA;2014;250450;NA;0.429541198501873
"124";"Condado";25435;9589;NA;2013;250450;NA;0.377000196579516
"125";"Condado";24658;9018;NA;2012;250450;NA;0.365723091897153
"126";"Condado";24473;8854;NA;2011;250450;NA;0.361786458546153
"127";"Condado";24282;8470;NA;2010;250450;NA;0.348818054525986
"128";"Condado";24403;9221;NA;2009;250450;NA;0.377863377453592
"129";"Condado";24180;8670;NA;2008;250450;NA;0.358560794044665
"130";"Condado";23211;8405;NA;2007;250450;NA;0.362112791348929
"131";"Condado";24271;8095;NA;2006;250450;NA;0.333525606691113
"132";"Condado";23894;7165;NA;2005;250450;NA;0.299866075165313
"133";"Condado";23514;NA;NA;2004;250450;NA;NA
"134";"Condado";22828;NA;NA;2003;250450;NA;NA
"135";"Condado";22501;NA;NA;2002;250450;NA;NA
"136";"Condado";22162;NA;NA;2001;250450;NA;NA
"137";"Condado";21797;NA;NA;2000;250450;NA;NA
"138";"Condado";21316;NA;NA;1999;250450;NA;NA
"139";"Condado";20917;NA;NA;1998;250450;NA;NA
"140";"Jericó";7717;4129;4833;2015;250740;0.626279642348063;0.535052481534275
"141";"Jericó";7703;5434;4833;2014;250740;0.627417889134104;0.70543943917954
"142";"Jericó";7689;5158;NA;2013;250740;NA;0.670828456236182
"143";"Jericó";7557;5158;NA;2012;250740;NA;0.682545983856027
"144";"Jericó";7548;4735;NA;2011;250740;NA;0.627318494965554
"145";"Jericó";7538;4760;NA;2010;250740;NA;0.631467232687716
"146";"Jericó";8100;4954;NA;2009;250740;NA;0.611604938271605
"147";"Jericó";8043;5210;NA;2008;250740;NA;0.647768245679473
"148";"Jericó";7825;5182;NA;2007;250740;NA;0.66223642172524
"149";"Jericó";7539;5109;NA;2006;250740;NA;0.677676084361321
"150";"Jericó";7520;4719;NA;2005;250740;NA;0.627526595744681
"151";"Jericó";7501;4537;NA;2004;250740;NA;0.604852686308492
"152";"Jericó";7467;4489;NA;2003;250740;NA;0.601178518816124
"153";"Jericó";7451;4414;NA;2002;250740;NA;0.592403704200778
"154";"Jericó";7435;NA;NA;2001;250740;NA;NA
"155";"Jericó";7416;NA;NA;2000;250740;NA;NA
"156";"Jericó";7218;NA;NA;1999;250740;NA;NA
"157";"Jericó";7223;NA;NA;1998;250740;NA;NA
"158";"Brejo dos Santos";6413;5097;NA;2015;250290;NA;0.794791829097146
"159";"Brejo dos Santos";6389;5071;NA;2014;250290;NA;0.793707935514165
"160";"Brejo dos Santos";6364;5025;NA;2013;250290;NA;0.789597737272156
"161";"Brejo dos Santos";6236;4988;NA;2012;250290;NA;0.799871712636305
"162";"Brejo dos Santos";6218;4649;NA;2011;250290;NA;0.747668060469604
"163";"Brejo dos Santos";6198;4825;NA;2010;250290;NA;0.778476928041304
"164";"Brejo dos Santos";5899;4931;NA;2009;250290;NA;0.835904390574674
"165";"Brejo dos Santos";5908;5176;NA;2008;250290;NA;0.876100203114421
"166";"Brejo dos Santos";5743;5040;NA;2007;250290;NA;0.877590109698764
"167";"Brejo dos Santos";5737;4890;NA;2006;250290;NA;0.852361861600139
"168";"Brejo dos Santos";5769;4848;NA;2005;250290;NA;0.840353614144566
"169";"Brejo dos Santos";5802;4467;NA;2004;250290;NA;0.769906928645295
"170";"Brejo dos Santos";5860;NA;NA;2003;250290;NA;NA
"171";"Brejo dos Santos";5888;NA;NA;2002;250290;NA;NA
"172";"Brejo dos Santos";5894;NA;NA;2001;250290;NA;NA
"173";"Brejo dos Santos";5948;NA;NA;2000;250290;NA;NA
"174";"Brejo dos Santos";5228;NA;NA;1999;250290;NA;NA
"175";"Brejo dos Santos";5352;NA;NA;1998;250290;NA;NA
"176";"Massaranduba";13654;4230;NA;2015;250920;NA;0.309799326204775
"177";"Massaranduba";13548;4154;NA;2014;250920;NA;0.306613522291113
"178";"Massaranduba";13438;4139;NA;2013;250920;NA;0.308007143920226
"179";"Massaranduba";13084;4182;NA;2012;250920;NA;0.319627025374503
"180";"Massaranduba";12995;4261;NA;2011;250920;NA;0.327895344363217
"181";"Massaranduba";12902;3102;NA;2010;250920;NA;0.240427840644861
"182";"Massaranduba";12946;2836;NA;2009;250920;NA;0.219063803491426
"183";"Massaranduba";12840;500;NA;2008;250920;NA;0.0389408099688473
"184";"Massaranduba";12494;3389;NA;2007;250920;NA;0.271250200096046
"185";"Massaranduba";11451;3014;NA;2006;250920;NA;0.263208453410183
"186";"Massaranduba";11488;3292;NA;2005;250920;NA;0.286559888579387
"187";"Massaranduba";11526;2840;NA;2004;250920;NA;0.246399444733646
"188";"Massaranduba";11594;2952;NA;2003;250920;NA;0.254614455752976
"189";"Massaranduba";11627;2568;NA;2002;250920;NA;0.220865227487744
"190";"Massaranduba";11651;NA;NA;2001;250920;NA;NA
"191";"Massaranduba";11697;NA;NA;2000;250920;NA;NA
"192";"Massaranduba";11704;NA;NA;1999;250920;NA;NA
"193";"Massaranduba";11743;NA;NA;1998;250920;NA;NA
"194";"Mato Grosso";2869;798;NA;2015;250937;NA;0.278145695364238
"195";"Mato Grosso";2845;1222;2621;2014;250937;0.921265377855887;0.429525483304042
"196";"Mato Grosso";2821;1270;2821;2013;250937;1;0.450194966323999
"197";"Mato Grosso";2744;1259;NA;2012;250937;NA;0.458819241982507
"198";"Mato Grosso";2724;1179;NA;2011;250937;NA;0.432819383259912
"199";"Mato Grosso";2702;1171;1201;2010;250937;0.444485566247224;0.433382679496669
"200";"Mato Grosso";2695;1171;NA;2009;250937;NA;0.434508348794063
"201";"Mato Grosso";2673;1331;NA;2008;250937;NA;0.497942386831276
"202";"Mato Grosso";2601;1317;NA;2007;250937;NA;0.506343713956171
"203";"Mato Grosso";2589;1263;NA;2006;250937;NA;0.487833140208575
"204";"Mato Grosso";2564;1076;NA;2005;250937;NA;0.419656786271451
"205";"Mato Grosso";2539;NA;NA;2004;250937;NA;NA
"206";"Mato Grosso";2494;NA;NA;2003;250937;NA;NA
"207";"Jataúba";16858;2592;NA;2015;260800;NA;0.153754893818958
"208";"Jataúba";16770;2631;NA;2014;260800;NA;0.156887298747764
"209";"Jataúba";16679;2671;NA;2013;260800;NA;0.160141495293483
"210";"Jataúba";16219;2592;NA;2012;260800;NA;0.159812565509588
"211";"Jataúba";15909;3356;NA;2011;260800;NA;0.210949776855868
"212";"Jataúba";15819;3150;NA;2010;260800;NA;0.199127631329414
"213";"Jataúba";15365;3122;NA;2009;260800;NA;0.203189066059226
"214";"Jataúba";15311;3013;NA;2008;260800;NA;0.19678662399582
"215";"Jataúba";14813;2880;NA;2007;260800;NA;0.194423816917572
"216";"Jataúba";14803;3060;NA;2006;260800;NA;0.20671485509694
"217";"Jataúba";14780;NA;NA;2005;260800;NA;NA
"218";"Jataúba";14757;NA;NA;2004;260800;NA;NA
"219";"Jataúba";14716;NA;NA;2003;260800;NA;NA
"220";"Jataúba";14696;NA;NA;2002;260800;NA;NA
"221";"Jataúba";14663;NA;NA;2001;260800;NA;NA
"222";"Jataúba";14653;NA;NA;2000;260800;NA;NA
"223";"Jataúba";17855;NA;NA;1999;260800;NA;NA
"224";"Jataúba";17492;NA;NA;1998;260800;NA;NA
"225";"João Alfredo";32939;19835;NA;2015;260810;NA;0.60217371504903
"226";"João Alfredo";32651;19262;NA;2014;260810;NA;0.58993598970935
"227";"João Alfredo";32355;18677;NA;2013;260810;NA;0.577252356668212
"228";"João Alfredo";31305;17666;NA;2012;260810;NA;0.564318798913912
"229";"João Alfredo";31029;16852;NA;2011;260810;NA;0.543104837410165
"230";"João Alfredo";30743;16131;NA;2010;260810;NA;0.524704810851251
"231";"João Alfredo";29875;4903;NA;2009;260810;NA;0.164117154811715
"232";"João Alfredo";29634;15842;NA;2008;260810;NA;0.534588648174394
"233";"João Alfredo";28488;15438;NA;2007;260810;NA;0.541912384161752
"234";"João Alfredo";26730;14404;NA;2006;260810;NA;0.538870183314628
"235";"João Alfredo";26775;16384;NA;2005;260810;NA;0.611914098972922
"236";"João Alfredo";26820;NA;NA;2004;260810;NA;NA
"237";"João Alfredo";26901;NA;NA;2003;260810;NA;NA
"238";"João Alfredo";26940;NA;NA;2002;260810;NA;NA
"239";"João Alfredo";26920;NA;NA;2001;260810;NA;NA
"240";"João Alfredo";27023;NA;NA;2000;260810;NA;NA
"241";"João Alfredo";24933;NA;NA;1999;260810;NA;NA
"242";"João Alfredo";25261;NA;NA;1998;260810;NA;NA
"243";"Parari";1795;924;NA;2015;251065;NA;0.514763231197772
"244";"Parari";1809;939;NA;2014;251065;NA;0.519071310116086
"245";"Parari";1823;927;NA;2013;251065;NA;0.508502468458585
"246";"Parari";1816;888;NA;2012;251065;NA;0.488986784140969
"247";"Olivedos";3880;2369;NA;2015;251050;NA;0.610567010309278
"248";"Olivedos";3843;2437;NA;2014;251050;NA;0.634139994795732
"249";"Olivedos";3804;2325;NA;2013;251050;NA;0.611198738170347
"250";"Olivedos";3693;2254;NA;2012;251050;NA;0.610343893853236
"251";"Olivedos";3661;1920;NA;2011;251050;NA;0.524446872439224
"252";"Olivedos";3627;2058;NA;2010;251050;NA;0.567411083540116
"253";"Olivedos";3622;1961;NA;2009;251050;NA;0.541413583655439
"254";"Olivedos";3585;2063;NA;2008;251050;NA;0.575453277545328
"255";"Olivedos";3489;1966;NA;2007;251050;NA;0.563485239323588
"256";"Olivedos";3048;1854;NA;2006;251050;NA;0.608267716535433
"257";"Olivedos";3070;1868;NA;2005;251050;NA;0.608469055374593
"258";"Olivedos";3092;NA;NA;2004;251050;NA;NA
"259";"Olivedos";3133;NA;NA;2003;251050;NA;NA
"260";"Olivedos";3152;NA;NA;2002;251050;NA;NA
"261";"Olivedos";3169;NA;NA;2001;251050;NA;NA
"262";"Olivedos";3194;NA;NA;2000;251050;NA;NA
"263";"Olivedos";3353;NA;NA;1999;251050;NA;NA
"264";"Olivedos";3361;NA;NA;1998;251050;NA;NA
"265";"Altinho";22876;18190;NA;2015;260080;NA;0.79515649589089
"266";"Altinho";22865;17315;NA;2014;260080;NA;0.757270938115023
"267";"Altinho";22853;16671;NA;2013;260080;NA;0.729488469785149
"268";"Altinho";22371;15753;NA;2012;260080;NA;0.704170577980421
"269";"Altinho";22371;14411;NA;2011;260080;NA;0.644182200169863
"270";"Altinho";22353;13570;NA;2010;260080;NA;0.607077349796448
"271";"Altinho";22427;14873;NA;2009;260080;NA;0.663173852945111
"272";"Altinho";22418;14232;NA;2008;260080;NA;0.634846997948077
"273";"Altinho";21782;13854;NA;2007;260080;NA;0.636029749334313
"274";"Altinho";21382;13524;NA;2006;260080;NA;0.632494621644374
"275";"Altinho";21496;16813;NA;2005;260080;NA;0.782145515444734
"276";"Altinho";21611;NA;NA;2004;260080;NA;NA
"277";"Altinho";21819;NA;NA;2003;260080;NA;NA
"278";"Altinho";21918;NA;NA;2002;260080;NA;NA
"279";"Altinho";21961;NA;NA;2001;260080;NA;NA
"280";"Altinho";22131;NA;NA;2000;260080;NA;NA
"281";"Altinho";20778;NA;NA;1999;260080;NA;NA
"282";"Altinho";21051;NA;NA;1998;260080;NA;NA
"283";"Canhotinho";24837;14181;NA;2015;260370;NA;0.57096267665177
"284";"Canhotinho";24877;13811;NA;2014;260370;NA;0.55517144350203
"285";"Canhotinho";24918;13835;1200;2013;260370;0.0481579581025764;0.555221125290954
"286";"Canhotinho";24461;13416;1200;2012;260370;0.0490576836597032;0.548464903315482
"287";"Canhotinho";24491;12883;NA;2011;260370;NA;0.526029970193132
"288";"Canhotinho";24521;12872;NA;2010;260370;NA;0.524937808409119
"289";"Canhotinho";24847;13011;1200;2009;260370;0.0482955688815551;0.523644705598261
"290";"Canhotinho";24874;12588;NA;2008;260370;NA;0.506070595802846
"291";"Canhotinho";24218;12056;NA;2007;260370;NA;0.49781154513172
"292";"Canhotinho";25174;12135;NA;2006;260370;NA;0.482044967029475
"293";"Canhotinho";25136;12503;NA;2005;260370;NA;0.497414067472947
"294";"Canhotinho";25096;NA;NA;2004;260370;NA;NA
"295";"Canhotinho";25026;NA;NA;2003;260370;NA;NA
"296";"Canhotinho";24992;NA;NA;2002;260370;NA;NA
"297";"Canhotinho";24961;NA;NA;2001;260370;NA;NA
"298";"Canhotinho";24920;NA;NA;2000;260370;NA;NA
"299";"Canhotinho";22503;NA;NA;1999;260370;NA;NA
"300";"Canhotinho";22799;NA;NA;1998;260370;NA;NA
"301";"Monteiro";32774;24337;19189;2015;250970;0.585494599377555;0.742570330139745
"302";"Monteiro";32498;25474;18605;2014;250970;0.57249676903194;0.783863622376762
"303";"Monteiro";32211;24377;16192;2013;250970;0.502685418024898;0.75679115829996
"304";"Monteiro";31330;23969;16609;2012;250970;0.530130864985637;0.765049473348228
"305";"Monteiro";31095;20421;15975;2011;250970;0.513748191027496;0.656729377713459
"306";"Monteiro";30852;21917;15218;2010;250970;0.493258135615195;0.710391546739271
"307";"Monteiro";31100;21274;15181;2009;250970;0.488135048231511;0.684051446945338
"308";"Monteiro";30807;26989;15987;2008;250970;0.518940500535593;0.87606712760087
"309";"Monteiro";29980;26020;15480;2007;250970;0.516344229486324;0.867911941294196
"310";"Monteiro";28156;25044;14952;2006;250970;0.531041341099588;0.889472936496661
"311";"Monteiro";28085;21774;16134;2005;250970;0.574470357842265;0.775289300338259
"312";"Monteiro";28013;16598;14669;2004;250970;0.523649734052047;0.592510620069254
"313";"Monteiro";27883;19301;18213;2003;250970;0.653193702255855;0.692213893770398
"314";"Monteiro";27821;15853;15563;2002;250970;0.559397577369613;0.569821357967003
"315";"Monteiro";27763;14234;14769;2001;250970;0.53196700644743;0.512696754673486
"316";"Monteiro";27687;14445;15016;2000;250970;0.542348394553401;0.521724997291148
"317";"Monteiro";26183;NA;NA;1999;250970;NA;NA
"318";"Monteiro";26273;NA;NA;1998;250970;NA;NA
"319";"Natuba";10450;3447;NA;2015;250990;NA;0.329856459330144
"320";"Natuba";10445;3374;NA;2014;250990;NA;0.323025370990905
"321";"Natuba";10439;3305;NA;2013;250990;NA;0.316601207012166
"322";"Natuba";10278;3271;NA;2012;250990;NA;0.318252578322631
"323";"Natuba";10567;3171;NA;2011;250990;NA;0.300085170814801
"324";"Natuba";10566;3108;NA;2010;250990;NA;0.294151050539466
"325";"Natuba";10495;3152;NA;2009;250990;NA;0.300333492139114
"326";"Natuba";10510;3970;NA;2008;250990;NA;0.377735490009515
"327";"Natuba";10216;3826;NA;2007;250990;NA;0.37451057165231
"328";"Natuba";9777;3753;NA;2006;250990;NA;0.383860079779073
"329";"Natuba";9897;2995;NA;2005;250990;NA;0.302616954632717
"330";"Natuba";10017;NA;NA;2004;250990;NA;NA
"331";"Natuba";10235;2773;NA;2003;250990;NA;0.270933072789448
"332";"Natuba";10339;2763;NA;2002;250990;NA;0.267240545507302
"333";"Natuba";10443;NA;NA;2001;250990;NA;NA
"334";"Natuba";10562;NA;NA;2000;250990;NA;NA
"335";"Natuba";10526;NA;NA;1999;250990;NA;NA
"336";"Natuba";10623;NA;NA;1998;250990;NA;NA
"337";"Nazarezinho";7318;NA;NA;2015;251000;NA;NA
"338";"Nazarezinho";7330;NA;NA;2014;251000;NA;NA
"339";"Nazarezinho";7342;3211;NA;2013;251000;NA;0.437346771996731
"340";"Nazarezinho";7252;3886;NA;2012;251000;NA;0.535852178709322
"341";"Nazarezinho";7266;3178;NA;2011;251000;NA;0.4373795761079
"342";"Nazarezinho";7280;3549;NA;2010;251000;NA;0.4875
"343";"Nazarezinho";7248;3567;NA;2009;251000;NA;0.492135761589404
"344";"Nazarezinho";7242;3858;NA;2008;251000;NA;0.532725766362883
"345";"Nazarezinho";6933;3804;NA;2007;251000;NA;0.548680225010818
"346";"Nazarezinho";7163;3650;NA;2006;251000;NA;0.509563032249058
"347";"Nazarezinho";7179;3600;NA;2005;251000;NA;0.501462599247806
"348";"Nazarezinho";7196;3434;NA;2004;251000;NA;0.477209560867148
"349";"Nazarezinho";7226;NA;NA;2003;251000;NA;NA
"350";"Nazarezinho";7241;NA;NA;2002;251000;NA;NA
"351";"Nazarezinho";7256;NA;NA;2001;251000;NA;NA
"352";"Nazarezinho";7272;NA;NA;2000;251000;NA;NA
"353";"Nazarezinho";7259;NA;NA;1999;251000;NA;NA
"354";"Nazarezinho";7281;NA;NA;1998;251000;NA;NA
"355";"Boa Vista";6884;4861;NA;2015;250215;NA;0.706130156885532
"356";"Boa Vista";6779;4822;NA;2014;250215;NA;0.711314353149432
"357";"Boa Vista";6669;4667;NA;2013;250215;NA;0.699805068226121
"358";"Boa Vista";6415;4593;NA;2012;250215;NA;0.715978176149649
"359";"Boa Vista";6323;3257;NA;2011;250215;NA;0.515103590068006
"360";"Boa Vista";6227;4267;NA;2010;250215;NA;0.685241689417055
"361";"Boa Vista";5908;4268;NA;2009;250215;NA;0.72241029113067
"362";"Boa Vista";5826;4946;NA;2008;250215;NA;0.848952969447305
"363";"Boa Vista";5673;4598;NA;2007;250215;NA;0.810505905164816
"364";"Boa Vista";5578;4422;NA;2006;250215;NA;0.792757260666906
"365";"Boa Vista";5487;3533;NA;2005;250215;NA;0.643885547658101
"366";"Boa Vista";5396;NA;NA;2004;250215;NA;NA
"367";"Boa Vista";5231;NA;NA;2003;250215;NA;NA
"368";"Boa Vista";5152;NA;NA;2002;250215;NA;NA
"369";"Boa Vista";5084;NA;NA;2001;250215;NA;NA
"370";"Boa Vista";4983;NA;NA;2000;250215;NA;NA
"371";"Boa Vista";4572;NA;NA;1999;250215;NA;NA
"372";"Boa Vista";4522;NA;NA;1998;250215;NA;NA
"373";"Bom Jesus";2532;1811;NA;2015;250220;NA;0.715244865718799
"374";"Bom Jesus";2514;1733;NA;2014;250220;NA;0.68933969769292
"375";"Bom Jesus";2495;1672;1027;2013;250220;0.411623246492986;0.670140280561122
"376";"Bom Jesus";2432;1594;NA;2012;250220;NA;0.655427631578947
"377";"Bom Jesus";2416;995;NA;2011;250220;NA;0.411837748344371
"378";"Bom Jesus";2400;1574;NA;2010;250220;NA;0.655833333333333
"379";"Bom Jesus";2305;1516;NA;2009;250220;NA;0.657700650759219
"380";"Bom Jesus";2296;1754;NA;2008;250220;NA;0.763937282229965
"381";"Bom Jesus";2233;1692;NA;2007;250220;NA;0.757725033587103
"382";"Bom Jesus";2532;1692;NA;2006;250220;NA;0.66824644549763
"383";"Bom Jesus";2480;1658;NA;2005;250220;NA;0.668548387096774
"384";"Bom Jesus";2428;NA;NA;2004;250220;NA;NA
"385";"Bom Jesus";2334;1603;NA;2003;250220;NA;0.686803770351328
"386";"Bom Jesus";2289;1533;NA;2002;250220;NA;0.669724770642202
"387";"Bom Jesus";2235;NA;NA;2001;250220;NA;NA
"388";"Bom Jesus";2193;NA;NA;2000;250220;NA;NA
"389";"Bom Jesus";1795;NA;NA;1999;250220;NA;NA
"390";"Bom Jesus";1789;NA;NA;1998;250220;NA;NA
"391";"Bom Jesus";10114;7387;NA;2015;250220;NA;0.730373739371169
"392";"Bom Jesus";10040;10038;NA;2014;250220;NA;0.999800796812749
"393";"Bom Jesus";9965;9965;NA;2013;250220;NA;1
"394";"Bom Jesus";9566;9566;NA;2012;250220;NA;1
"395";"Bom Jesus";9504;6819;NA;2011;250220;NA;0.717487373737374
